what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.jst.servlet.ui,1.1.301.v200908101600,"org.eclipse.jst.servlet.ui",1301582281576
started,bundle,org.eclipse.wst.html.core,1.1.300.v200903120608,"org.eclipse.wst.html.core",1301582283680
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1301582291507
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1301582310451
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1301582315081
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1301582315894
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1301582316976
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1301582320390
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1301582321308
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1301582324683
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1301582327056
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1301582332400
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1301582334032
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1301582342834
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1301582343020
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1301582348751
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1301582351597
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.paste",1301582351616
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1301582356548
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1301582386238
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1301582387453
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1301582388131
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.refresh",1301582392013
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.refresh",1301582392759
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.refresh",1301582393155
