what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.wst.common.modulecore,1.1.301.v200908101600,"org.eclipse.wst.common.modulecore",1297602780063
started,bundle,org.eclipse.wst.common.project.facet.core,1.4.1.v200908111817,"org.eclipse.wst.common.project.facet.core",1297602780063
started,bundle,org.eclipse.wst.jsdt.core,1.0.201.v200908101420,"org.eclipse.wst.jsdt.core",1297602780069
started,bundle,org.eclipse.wst.jsdt.manipulation,1.0.100.v200809240707,"org.eclipse.wst.jsdt.manipulation",1297602780070
started,bundle,org.eclipse.wst.jsdt.ui,1.0.200.v200905242047,"org.eclipse.wst.jsdt.ui",1297602780070
started,bundle,org.eclipse.wst.jsdt.web.core,1.0.200.v200905120445,"org.eclipse.wst.jsdt.web.core",1297602780071
started,bundle,org.eclipse.wst.sse.core,1.1.401.v200909172215,"org.eclipse.wst.sse.core",1297602780072
started,bundle,org.eclipse.wst.validation,1.2.102.v200905201610,"org.eclipse.wst.validation",1297602780073
started,bundle,org.eclipse.wst.web,1.1.301.v200909021400,"org.eclipse.wst.web",1297602780074
started,bundle,org.eclipse.wst.ws.service.policy.ui,1.0.102.v200903070248,"org.eclipse.wst.ws.service.policy.ui",1297602780077
started,bundle,org.eclipse.wst.xml.core,1.1.401.v200908242115,"org.eclipse.wst.xml.core",1297602780079
os,sysinfo,,,"win32",1297602780083
arch,sysinfo,,,"x86",1297602780083
ws,sysinfo,,,"win32",1297602780083
locale,sysinfo,,,"en_US",1297602780083
processors,sysinfo,,,"2",1297602780083
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1297602780083
java.runtime.version,sysinfo,,,"1.6.0_02-b06",1297602780083
java.specification.name,sysinfo,,,"Java Platform API Specification",1297602780083
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1297602780083
java.specification.version,sysinfo,,,"1.6",1297602780083
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1297602780083
java.version,sysinfo,,,"1.6.0_02",1297602780083
java.vm.info,sysinfo,,,"mixed mode",1297602780083
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1297602780083
