what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1304096704686
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1304096721870
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1304096729470
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1304096730320
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1304096752942
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1304096755062
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1304096883428
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1304096884875
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1304096884976
activated,editor,org.eclipse.ui.browser,3.2.300.v20090526,"org.eclipse.ui.browser.editor",1304096888491
closed,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1304096888505
activated,view,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.ProjectExplorer",1304096891167
closed,editor,org.eclipse.ui.browser,3.2.300.v20090526,"org.eclipse.ui.browser.editor",1304096891167
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1304096893238
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1304096894849
closed,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1304096895023
stopped,bundle,org.eclipse.jst.ws.axis.creation.ui,1.0.406.v200903031852,"org.eclipse.jst.ws.axis.creation.ui",1304096895801
stopped,bundle,org.eclipse.jst.ws.axis.consumption.ui,1.0.405.v200901261650,"org.eclipse.jst.ws.axis.consumption.ui",1304096896175
