what,kind,bundleId,bundleVersion,description,time
os,sysinfo,,,"win32",1304056285396
arch,sysinfo,,,"x86",1304056285396
ws,sysinfo,,,"win32",1304056285396
locale,sysinfo,,,"en_US",1304056285396
processors,sysinfo,,,"2",1304056285396
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1304056285396
java.runtime.version,sysinfo,,,"1.6.0_02-b06",1304056285396
java.specification.name,sysinfo,,,"Java Platform API Specification",1304056285396
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1304056285396
java.specification.version,sysinfo,,,"1.6",1304056285396
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1304056285396
java.version,sysinfo,,,"1.6.0_02",1304056285396
java.vm.info,sysinfo,,,"mixed mode",1304056285396
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1304056285396
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1304056285396
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1304056285396
java.vm.specification.version,sysinfo,,,"1.0",1304056285396
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1304056285396
java.vm.version,sysinfo,,,"1.6.0_02-b06",1304056285396
started,bundle,org.eclipse.mylyn.commons.ui,3.2.2.v20090912-0400-e3x,"org.eclipse.mylyn.commons.ui",1304056285461
activated,view,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.ProjectExplorer",1304056285888
started,bundle,org.eclipse.mylyn.bugzilla.core,3.2.2.v20090912-0400-e3x,"org.eclipse.mylyn.bugzilla.core",1304056286048
started,bundle,org.eclipse.team.ui,3.5.0.I20090430-0408,"org.eclipse.team.ui",1304056286166
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.2.2.v20090912-0400-e3x,"org.eclipse.mylyn.bugzilla.ui",1304056286623
started,bundle,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console",1304056286692
