what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.wst.web,1.1.301.v200909021400,"org.eclipse.wst.web",1303971439973
os,sysinfo,,,"win32",1303971439975
arch,sysinfo,,,"x86",1303971439975
ws,sysinfo,,,"win32",1303971439975
locale,sysinfo,,,"en_US",1303971439975
processors,sysinfo,,,"2",1303971439975
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1303971439975
java.runtime.version,sysinfo,,,"1.6.0_02-b06",1303971439975
java.specification.name,sysinfo,,,"Java Platform API Specification",1303971439975
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1303971439975
java.specification.version,sysinfo,,,"1.6",1303971439975
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1303971439975
java.version,sysinfo,,,"1.6.0_02",1303971439975
java.vm.info,sysinfo,,,"mixed mode",1303971439975
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1303971439975
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1303971439975
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1303971439975
java.vm.specification.version,sysinfo,,,"1.0",1303971439975
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1303971439975
java.vm.version,sysinfo,,,"1.6.0_02-b06",1303971439975
started,bundle,org.eclipse.mylyn.commons.net,3.2.0.v20090617-0100-e3x,"org.eclipse.mylyn.commons.net",1303971440178
started,bundle,org.eclipse.jpt.core,2.2.1.v200908270220,"org.eclipse.jpt.core",1303971440388
started,bundle,org.eclipse.mylyn.commons.ui,3.2.2.v20090912-0400-e3x,"org.eclipse.mylyn.commons.ui",1303971440450
started,bundle,org.eclipse.jpt.eclipselink.core,1.2.0.v200905310000,"org.eclipse.jpt.eclipselink.core",1303971440478
started,bundle,org.eclipse.wst.sse.core,1.1.401.v200909172215,"org.eclipse.wst.sse.core",1303971440695
