what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1303750239780
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1303750246722
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.properties",1303750246722
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1303750254304
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1303750261417
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.properties",1303750261448
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1303750976460
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1303750985227
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1303750985305
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1303750985461
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1303750997380
activated,view,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.ProjectExplorer",1303751001093
opened,editor,org.eclipse.ui.editors,3.5.0.v20090527-2000,"org.eclipse.ui.DefaultTextEditor",1303751035803
activated,editor,org.eclipse.ui.editors,3.5.0.v20090527-2000,"org.eclipse.ui.DefaultTextEditor",1303751035849
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1303751037675
closed,editor,org.eclipse.ui.editors,3.5.0.v20090527-2000,"org.eclipse.ui.DefaultTextEditor",1303751037675
activated,view,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.ProjectExplorer",1303751038985
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1303751089108
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1303751099731
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.properties",1303751099747
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1303751103616
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1303751109918
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.properties",1303751109934
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1303751114208
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1303751117640
