what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1302711735888
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1302711811074
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1302711828859
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.paste",1302711831126
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.delete",1302711840104
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.delete",1302711840282
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.delete",1302711840467
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.delete",1302711840647
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.delete",1302711840829
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.delete",1302711841154
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.paste",1302711842117
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1302711857984
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1302711858782
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1302711859969
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1302711866827
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.paste",1302711868512
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.delete",1302711939486
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.delete",1302711939686
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.delete",1302711991779
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1302712052057
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1302712055532
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1302712055755
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1302712059465
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1302712061428
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1302712073785
