what,kind,bundleId,bundleVersion,description,time
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1324227478348
java.runtime.version,sysinfo,,,"1.6.0_02-b06",1324227478348
java.specification.name,sysinfo,,,"Java Platform API Specification",1324227478348
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1324227478348
java.specification.version,sysinfo,,,"1.6",1324227478348
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1324227478348
java.version,sysinfo,,,"1.6.0_02",1324227478348
java.vm.info,sysinfo,,,"mixed mode",1324227478348
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1324227478348
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1324227478348
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1324227478348
java.vm.specification.version,sysinfo,,,"1.0",1324227478348
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1324227478348
java.vm.version,sysinfo,,,"1.6.0_02-b06",1324227478348
started,bundle,org.eclipse.mylyn.commons.net,3.2.0.v20090617-0100-e3x,"org.eclipse.mylyn.commons.net",1324227478507
started,bundle,org.eclipse.jsch.core,1.1.100.I20090430-0408,"org.eclipse.jsch.core",1324227478810
started,bundle,org.eclipse.team.cvs.core,3.3.200.I20090430-0408,"org.eclipse.team.cvs.core",1324227478820
started,bundle,org.eclipse.mylyn.commons.ui,3.2.2.v20090912-0400-e3x,"org.eclipse.mylyn.commons.ui",1324227479153
started,bundle,org.eclipse.team.ui,3.5.0.I20090430-0408,"org.eclipse.team.ui",1324227479428
started,bundle,org.eclipse.epp.usagedata.ui,1.1.0.R200906100410,"org.eclipse.epp.usagedata.ui",1324227479600
started,bundle,org.eclipse.mylyn.bugzilla.core,3.2.2.v20090912-0400-e3x,"org.eclipse.mylyn.bugzilla.core",1324227479730
started,bundle,org.eclipse.ui.forms,3.4.1.v20090714_35x,"org.eclipse.ui.forms",1324227480222
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.2.2.v20090912-0400-e3x,"org.eclipse.mylyn.bugzilla.ui",1324227480231
started,bundle,org.eclipse.wst.server.core,1.1.102.v20090825,"org.eclipse.wst.server.core",1324227480399
started,bundle,org.eclipse.jst.server.core,1.2.0.v20090421,"org.eclipse.jst.server.core",1324227480418
