what,kind,bundleId,bundleVersion,description,time
java.specification.name,sysinfo,,,"Java Platform API Specification",1303919978214
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1303919978214
java.specification.version,sysinfo,,,"1.6",1303919978214
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1303919978214
java.version,sysinfo,,,"1.6.0_02",1303919978214
java.vm.info,sysinfo,,,"mixed mode",1303919978214
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1303919978214
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1303919978214
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1303919978214
java.vm.specification.version,sysinfo,,,"1.0",1303919978214
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1303919978214
java.vm.version,sysinfo,,,"1.6.0_02-b06",1303919978214
started,bundle,org.eclipse.mylyn.monitor.ui,3.2.2.v20090912-0400-e3x,"org.eclipse.mylyn.monitor.ui",1303919980164
started,bundle,org.eclipse.jdt.apt.core,3.3.201.R35x_v20090818-0235,"org.eclipse.jdt.apt.core",1303919980866
started,bundle,org.eclipse.jdt.apt.pluggable.core,1.0.201.R35x_v20090818-0225,"org.eclipse.jdt.apt.pluggable.core",1303919981069
started,bundle,org.eclipse.wst.dtd.core,1.1.300.v200904181727,"org.eclipse.wst.dtd.core",1303919986280
started,bundle,org.eclipse.wst.sse.ui,1.1.101.v200908261807,"org.eclipse.wst.sse.ui",1303919986436
started,bundle,org.eclipse.wst.html.ui,1.0.401.v200908111935,"org.eclipse.wst.html.ui",1303919986467
started,bundle,org.eclipse.jst.jsp.core,1.2.203.v200908241513,"org.eclipse.jst.jsp.core",1303919986779
started,bundle,org.eclipse.pde.core,3.5.100.v20090821,"org.eclipse.pde.core",1303919986982
started,bundle,org.eclipse.wst.wsdl.validation,1.1.401.v200902271605,"org.eclipse.wst.wsdl.validation",1303919987075
started,bundle,org.eclipse.wst.xsd.core,1.1.401.v200903020335,"org.eclipse.wst.xsd.core",1303919987122
started,bundle,org.eclipse.wst.wsi.ui,1.0.500.v200901141851,"org.eclipse.wst.wsi.ui",1303919987138
started,bundle,org.eclipse.wst.xsl.core,1.0.1.v200908101420,"org.eclipse.wst.xsl.core",1303919987216
started,bundle,org.eclipse.wst.html.core,1.1.300.v200903120608,"org.eclipse.wst.html.core",1303919987387
