what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.wst.jsdt.web.core,1.0.200.v200905120445,"org.eclipse.wst.jsdt.web.core",1302710958202
started,bundle,org.eclipse.wst.server.core,1.1.102.v20090825,"org.eclipse.wst.server.core",1302710958202
started,bundle,org.eclipse.wst.server.ui,1.1.103.v20090909,"org.eclipse.wst.server.ui",1302710958204
started,bundle,org.eclipse.wst.sse.core,1.1.401.v200909172215,"org.eclipse.wst.sse.core",1302710958204
started,bundle,org.eclipse.wst.validation,1.2.102.v200905201610,"org.eclipse.wst.validation",1302710958252
started,bundle,org.eclipse.wst.web,1.1.301.v200909021400,"org.eclipse.wst.web",1302710958254
started,bundle,org.eclipse.wst.xml.core,1.1.401.v200908242115,"org.eclipse.wst.xml.core",1302710958309
os,sysinfo,,,"win32",1302710958317
arch,sysinfo,,,"x86",1302710958317
ws,sysinfo,,,"win32",1302710958317
locale,sysinfo,,,"en_US",1302710958317
processors,sysinfo,,,"2",1302710958319
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1302710958319
java.runtime.version,sysinfo,,,"1.6.0_02-b06",1302710958319
java.specification.name,sysinfo,,,"Java Platform API Specification",1302710958319
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1302710958319
java.specification.version,sysinfo,,,"1.6",1302710958319
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1302710958319
java.version,sysinfo,,,"1.6.0_02",1302710958319
java.vm.info,sysinfo,,,"mixed mode",1302710958319
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1302710958319
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1302710958319
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1302710958319
java.vm.specification.version,sysinfo,,,"1.0",1302710958319
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1302710958319
