what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.undo",1302760353706
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.cut",1302760391897
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.paste",1302760394935
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.cut",1302760416087
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.paste",1302760424467
error,log,,,"",1302760499259
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1302760571522
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1302760687322
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1302760692938
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.selectAll",1302760893185
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.copy",1302760895306
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1302760898372
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1302761516701
activated,editor,org.eclipse.wst.html.ui,1.0.401.v200908111935,"org.eclipse.wst.html.core.htmlsource.source",1302761518813
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.cut",1302761538968
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.undo",1302761541259
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.copy",1302761551448
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1302761558059
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1302761621387
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1302761621970
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1302761752455
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1302761756107
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1302761759664
activated,editor,org.eclipse.wst.html.ui,1.0.401.v200908111935,"org.eclipse.wst.html.core.htmlsource.source",1302761759713
closed,editor,org.eclipse.wst.html.ui,1.0.401.v200908111935,"org.eclipse.wst.html.core.htmlsource.source",1302761759713
