what,kind,bundleId,bundleVersion,description,time
os,sysinfo,,,"win32",1340646745597
arch,sysinfo,,,"x86",1340646745597
ws,sysinfo,,,"win32",1340646745597
locale,sysinfo,,,"en_US",1340646745597
processors,sysinfo,,,"2",1340646745597
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1340646745597
java.runtime.version,sysinfo,,,"1.6.0_02-b06",1340646745597
java.specification.name,sysinfo,,,"Java Platform API Specification",1340646745597
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1340646745597
java.specification.version,sysinfo,,,"1.6",1340646745597
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1340646745597
java.version,sysinfo,,,"1.6.0_02",1340646745597
java.vm.info,sysinfo,,,"mixed mode",1340646745597
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1340646745597
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1340646745597
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1340646745597
java.vm.specification.version,sysinfo,,,"1.0",1340646745597
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1340646745597
java.vm.version,sysinfo,,,"1.6.0_02-b06",1340646745597
started,bundle,org.eclipse.team.ui,3.5.0.I20090430-0408,"org.eclipse.team.ui",1340646745997
started,bundle,org.eclipse.mylyn.commons.net,3.2.0.v20090617-0100-e3x,"org.eclipse.mylyn.commons.net",1340646746411
started,bundle,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console",1340646746624
started,bundle,org.eclipse.mylyn.commons.ui,3.2.2.v20090912-0400-e3x,"org.eclipse.mylyn.commons.ui",1340646747814
started,bundle,org.eclipse.team.cvs.ui,3.3.201.R35x_v20090826-0905,"org.eclipse.team.cvs.ui",1340646748505
started,bundle,org.eclipse.mylyn.bugzilla.core,3.2.2.v20090912-0400-e3x,"org.eclipse.mylyn.bugzilla.core",1340646748785
