what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.delete",1297873369120
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1297873375522
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1297873377893
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.delete",1297873377905
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1297873385878
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1297873387638
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1297873415430
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.refresh",1297873428683
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1297873433904
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1297873438326
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1297873440484
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1297873444997
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1297873445321
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1297873446203
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1297873446477
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1297873447022
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1297873447228
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1297873447773
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1297873447974
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1297873448446
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1297873448622
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1297873449093
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1297873449108
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1297873449338
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1297873471779
